Realm,Subrealm,Kingdom,Subkingdom,Phylum,Subphylum,Class,Subclass,Order,Suborder,Family,Subfamily,Genus,Subgenus,Species
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tempevirinae,Hanrivervirus,,Escherichia phage vB_EcoS_G29-2
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tempevirinae,Hanrivervirus,,Escherichia phage grams
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tempevirinae,Hanrivervirus,,Escherichia phage haarsle
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tempevirinae,Hanrivervirus,,Escherichia phage Henu8
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tempevirinae,Hanrivervirus,,Escherichia phage herni
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tempevirinae,Hanrivervirus,,Shigella phage 2019SD1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tempevirinae,Hanrivervirus,,Escherichia phage PGN590
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tempevirinae,Hanrivervirus,,Shigella phage pSf-1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tempevirinae,Hanrivervirus,,Salmonella phage slyngel
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tempevirinae,Hanrivervirus,,Escherichia phage vojen
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tempevirinae,Henuseptimavirus,,Escherichia phage Henu7
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tempevirinae,Tlsvirus,,Citrobacter phage CF1 DK-2017
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tempevirinae,Tlsvirus,,Escherichia phage LL5
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tempevirinae,Tlsvirus,,Salmonella phage vB_ SenS_ PHB07
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tempevirinae,Tlsvirus,,Salmonella phage phSE-2
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tempevirinae,Tlsvirus,,Citrobacter phage Sazh
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tempevirinae,Tlsvirus,,Salmonella phage FSL SP-126
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tempevirinae,Tlsvirus,,Citrobacter phage Stevie
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tempevirinae,Tlsvirus,,Escherichia phage Tls
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tempevirinae,Tlsvirus,,Salmonella phage 36
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tempevirinae,Tlsvirus,,Salmonella phage YSP2
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tempevirinae,Warwickvirus,,Escherichia phage atuna
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tempevirinae,Warwickvirus,,Shigella phage JK16
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tempevirinae,Warwickvirus,,Escherichia phage vB_Eco_mar001J1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tempevirinae,Warwickvirus,,Escherichia phage SECphi27
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tempevirinae,Warwickvirus,,Escherichia phage vB_Eco_SLUR29
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tempevirinae,Warwickvirus,,Escherichia phage vB_Eco_swan01
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tempevirinae,Warwickvirus,,Escherichia phage tiwna
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tempevirinae,Warwickvirus,,Escherichia phage tonijn
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tempevirinae,Warwickvirus,,Escherichia phage tonn
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tempevirinae,Warwickvirus,,Escherichia phage tonnikala
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tempevirinae,Warwickvirus,,Escherichia phage tunus
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tempevirinae,Warwickvirus,,Escherichia phage vB_EcoS-95
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tunavirinae,Badaguanvirus,,Escherichia phage vB_EcoS_IME347
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tunavirinae,Sertoctavirus,,Escherichia phage SRT8
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tunavirinae,Tunavirus,,Escherichia phage ADB-2
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tunavirinae,Tunavirus,,Escherichia phage Eco_BIFF
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tunavirinae,Tunavirus,,Escherichia phage vB_EcoS-DELF2
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tunavirinae,Tunavirus,,Enterobacteria phage vB_EcoS_IME18
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tunavirinae,Tunavirus,,Shigella phage vB_SflS-ISF001
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tunavirinae,Tunavirus,,Shigella phage vB_SsoS-ISF002
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tunavirinae,Tunavirus,,Escherichia phage JMPW1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tunavirinae,Tunavirus,,Escherichia phage JMPW2
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tunavirinae,Tunavirus,,Shigella phage pSf-2
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tunavirinae,Tunavirus,,Shigella phage Sfin-1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tunavirinae,Tunavirus,,Shigella phage Sfin-3
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tunavirinae,Tunavirus,,Escherichia phage vB_EcoS_SH2
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tunavirinae,Tunavirus,,Shigella phage SH6
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tunavirinae,Tunavirus,,Shigella phage Shfl1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tunavirinae,Tunavirus,,Escherichia phage T1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,Tunavirinae,Tunavirus,,Shigella phage vB_SsoS_008
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,,Eclunavirus,,Enterobacter phage Ec_L1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,,Hicfunavirus,,Citrobacter phage HCF1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,,Jhansiroadvirus,,Vibrio phage VC1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,,Kyungwonvirus,,Cronobacter phage CS01
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,,Kyungwonvirus,,Cronobacter phage ESP2949-1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,,Nouzillyvirus,,Escherichia phage vB_EcoS_ESCO41
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,,Sauletekiovirus,,Pantoea phage vB_PagS_AAS23
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,,Vilniusvirus,,Escherichia phage vB_EcoS_NBD2
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,,Webervirus,,Klebsiella phage vB_KpnS_Alina
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,,Webervirus,,Klebsiella phage vB_KpnS_Call
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,,Webervirus,,Klebsiella phage vB_KpnS_Domnhall
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,,Webervirus,,Enterobacter phage F20
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,,Webervirus,,Klebsiella phage vB_KpnS_FZ10
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,,Webervirus,,Klebsiella phage GH-K3
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,,Webervirus,,Klebsiella phage vB_KpnS_IMGroot
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,,Webervirus,,Klebsiella phage JY917
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,,Webervirus,,Klebsiella phage KL
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,,Webervirus,,Klebsiella phage KLPN1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,,Webervirus,,Klebsiella phage vB_KpnS_15-38_KLPPOU149
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,,Webervirus,,Klebsiella phage KOX1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,,Webervirus,,Klebsiella phage KP1801
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,,Webervirus,,Klebsiella phage KP36
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,,Webervirus,,Klebsiella phage GML-KpCol1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,,Webervirus,,Klebsiella phage KpKT21phi1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,,Webervirus,,Klebsiella phage PhiKpNIH-2
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,,Webervirus,,Klebsiella phage vB_KpnS_KpV522
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,,Webervirus,,Klebsiella phage MezzoGao
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,,Webervirus,,Klebsiella phage KPN N141
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,,Webervirus,,Klebsiella phage NJS1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,,Webervirus,,Klebsiella phage PKP126
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,,Webervirus,,Klebsiella phage vB_KpnS_SegesCirculi
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,,Webervirus,,Klebsiella phage Shelby
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,,Webervirus,,Klebsiella phage Sin4
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,,Webervirus,,Klebsiella phage Skenny
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,,Webervirus,,Klebsiella phage Sushi
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,,Webervirus,,Klebsiella phage Sweeny
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,,Webervirus,,Klebsiella phage TAH8
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,,Webervirus,,Klebsiella phage TSK1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,,Webervirus,,Klebsiella phage 13
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Drexlerviridae,,Webervirus,,Klebsiella phage 1513
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Duneviridae,,Ingelinevirus,,Cellulophaga phage Ingeline_1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Duneviridae,,Labanvirus,,vB_FspS_laban6-1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Duneviridae,,Unahavirus,,Flavobacterium phage 1H
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Duneviridae,,Unahavirus,,Flavobacterium phage 23T
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Duneviridae,,Unahavirus,,Flavobacterium phage 2A
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Duneviridae,,Unahavirus,,Flavobacterium phage 6H
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Fervensviridae,,Deepoceanvirus,,Methanocaldococcus fervens tailed virus 1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Forsetiviridae,,Freyavirus,,Polaribacter phage Danklef_1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Forsetiviridae,,Freyavirus,,Polaribacter phage Freya_1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Fredfastierviridae,,Jamesmcgillvirus,,Pseudomonas phage 119X
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Fredfastierviridae,,Jamesmcgillvirus,,Pseudomonas phage PaMx41
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Grimontviridae,,Crifsvirus,,Cronobacter phage A24
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Grimontviridae,,Crifsvirus,,Cronobacter phage vB_CsaP_GAP52
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Grimontviridae,,Dalianvirus,,Vibrio phage Vp_R1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Grimontviridae,,Libingvirus,,Aeromonas phage BUCT695
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Grimontviridae,,Moazamivirus,,Salmonella phage 7-11
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Grimontviridae,,Moazamivirus,,Salmonella phage SE131
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Grimontviridae,,Privateervirus,,Proteus phage 3H10_20
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Grimontviridae,,Privateervirus,,Proteus phage Vb_PmiP-P59
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Grimontviridae,,Privateervirus,,Proteus phage Privateer
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Grimontviridae,,Privateervirus,,Cronobacter phage vB_CsaP_009
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Guelinviridae,Denniswatsonvirinae,Capvunavirus,,Clostridium phage CpV1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Guelinviridae,Denniswatsonvirinae,Gregsiragusavirus,,Clostridium phage CPD2
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Guelinviridae,Denniswatsonvirinae,Gregsiragusavirus,,Clostridium phage CPS1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Guelinviridae,Denniswatsonvirinae,Gregsiragusavirus,,Clostridium phage phi24R
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Guelinviridae,,Brucesealvirus,,Clostridium phage phiCP7R
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Guelinviridae,,Brucesealvirus,,Clostridium phage CPS2
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Guelinviridae,,Brucesealvirus,,Clostridium phage phiCPV4
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Guelinviridae,,Brucesealvirus,,Clostridium phage phiZP2
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Guelinviridae,,Hzauvirus,,Clostridium phage LPCPA6
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Guelinviridae,,Susfortunavirus,,Clostridium phage susfortuna
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Helgolandviridae,,Leefvirus,,Polaribacter phage Leef_1
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Herelleviridae,Bastillevirinae,Agatevirus,,Bacillus phage phiAGATE
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Herelleviridae,Bastillevirinae,Agatevirus,,Bacillus phage Bobb
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Herelleviridae,Bastillevirinae,Agatevirus,,Bacillus phage Bp8p-C
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Herelleviridae,Bastillevirinae,Agatevirus,,Bacillus phage Bp8p-T
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Herelleviridae,Bastillevirinae,Bastillevirus,,Bacillus phage Bastille
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Herelleviridae,Bastillevirinae,Bastillevirus,,Bacillus phage CAM003
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Herelleviridae,Bastillevirinae,Bastillevirus,,Bacillus phage Evoli
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Herelleviridae,Bastillevirinae,Bastillevirus,,Bacillus phage Hoody T
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,Herelleviridae,Bastillevirinae,Bequatrovirus,,Bacillus phage AvesoBmore
